"annotator_id","predicted_sexist_rate","demographic_knn_bias","bias_confidence","mean_label","label_variance","label_entropy"
"Annotator_502",0.398873160938081,0.398873160938081,0.122851735689277,0.244444444444444,0.188888888888889,0.80235344282919
"Annotator_503",0.433471565290936,0.433471565290936,0.101992206776162,0.270833333333333,0.201684397163121,0.842657877202239
"Annotator_504",0.383540420997659,0.402147497706752,0.114474094570385,0.266666666666667,0.2,0.836640741941167
"Annotator_505",0.41265895356496,0.419171489242453,0.11636258949105,0.333333333333333,0.226950354609929,0.91829583405449
"Annotator_506",0.459387751713801,0.445996741663227,0.113343304754487,0.32,0.222040816326531,0.904381457724494
"Annotator_507",0.409199907245156,0.401416575950226,0.0922376810296262,0.681818181818182,0.221987315010571,0.902393282794979
"Annotator_508",0.382000568143891,0.382000568143891,0.125175361588734,0.319148936170213,0.222016651248844,0.903453555206834
"Annotator_509",0.450845455921353,0.467633144274439,0.0469241566777061,0.22,0.175102040816327,0.760167502961966
"Annotator_510",0.399135893966783,0.399135893966783,0.0974821568294863,0.224489795918367,0.177721088435374,0.768281409097524
"Annotator_511",0.420456690049522,0.413323170128307,0.123364308254248,0.108695652173913,0.0990338164251208,0.495969072061834
"Annotator_512",0.455055094402377,0.444263329846656,0.100793749535378,0.186046511627907,0.155038759689922,0.693127415328288
"Annotator_513",0.464604890470652,0.456821559175723,0.100910036133742,0.166666666666667,0.141843971631206,0.650022421648354
"Annotator_514",0.384599813638745,0.384599813638745,0.124150341803203,0.224489795918367,0.177721088435374,0.768281409097524
"Annotator_515",0.415733138818461,0.392383144933674,0.124721200383318,0.183673469387755,0.153061224489796,0.68804762353408
"Annotator_516",0.355578179281425,0.378928173166213,0.116694170893287,0.136363636363636,0.120507399577167,0.574635697837679
"Annotator_517",0.390587869781062,0.402867724192334,0.108776112816005,0.391304347826087,0.243478260869565,0.96563613337061
"Annotator_518",0.439915913424757,0.421750005340045,0.119299692361809,0.291666666666667,0.210992907801418,0.870864469235364
"Annotator_519",0.442945092833536,0.442945092833536,0.0953649149380326,0.166666666666667,0.141843971631206,0.650022421648354
"Annotator_520",0.398873160938081,0.398873160938081,0.122851735689277,0.361702127659574,0.235892691951896,0.944087018283779
"Annotator_521",0.378066582065439,0.385849913360368,0.0926112432041455,0.26,0.196326530612245,0.826746372492618
"Annotator_522",0.430326839905032,0.450668400529028,0.0535415899891318,0.232558139534884,0.182724252491694,0.782444129406689
"Annotator_523",0.406183342750186,0.406183342750186,0.124866034418325,0.108695652173913,0.0990338164251208,0.495969072061834
"Annotator_524",0.39965011117688,0.406812458228087,0.0921326378222682,0.634146341463415,0.23780487804878,0.947435136184031
"Annotator_117",0.502143286332741,0.432714288922101,0.0535059853917494,0.666666666666667,0.226950354609929,0.91829583405449
"Annotator_525",0.384599813638745,0.384599813638745,0.124150341803203,0.155555555555556,0.134343434343434,0.623570208212797
"Annotator_526",0.411811767653819,0.435161761538607,0.0956415357005965,0.30952380952381,0.218931475029036,0.892623013385099
"Annotator_527",0.389323364869805,0.389323364869805,0.122709578682422,0.638297872340426,0.235892691951896,0.944087018283779
"Annotator_528",0.417902450399391,0.426335593068034,0.0727838389718607,0.306122448979592,0.216836734693878,0.888646669898079
"Annotator_529",0.449555275786078,0.434715700804915,0.0833224258735978,0.205128205128205,0.167341430499325,0.732066690093194
"Annotator_530",0.426072500039346,0.426072500039346,0.096992631561887,0.326086956521739,0.22463768115942,0.910878378750037
"Annotator_531",0.398873160938081,0.398873160938081,0.122851735689277,0.238095238095238,0.185830429732869,0.791858352567484
"Annotator_532",0.424853000972812,0.427423419337676,0.07660677090053,0.382978723404255,0.241443108233117,0.960118662642292
"Annotator_533",0.375050017570469,0.375050017570469,0.1243441131968,0.377777777777778,0.24040404040404,0.956457404799259
"Annotator_534",0.377353522895666,0.409833623953896,0.0700365655486814,0.62,0.240408163265306,0.9580420222263
"Annotator_535",0.506174170621175,0.502794300904465,0.0471442350412177,0.558139534883721,0.252491694352159,0.990224690219868
"Annotator_536",0.426072500039346,0.426072500039346,0.096992631561887,0.48936170212766,0.25531914893617,0.999673426004892
"Annotator_537",0.384599813638745,0.384599813638745,0.124150341803203,0.1,0.0918367346938776,0.468995593589281
"Annotator_538",0.441725593767002,0.421384033143006,0.0784605589101798,0.394736842105263,0.245376955903272,0.967788462826768
"Annotator_539",0.399135893966783,0.399135893966783,0.0974821568294863,0.208333333333333,0.168439716312057,0.738284866143451
"Annotator_540",0.39017658363428,0.395229856586213,0.0976809735854405,0.186046511627907,0.155038759689922,0.693127415328288
"Annotator_541",0.437316667929903,0.422399816713758,0.122259998931672,0.318181818181818,0.221987315010571,0.902393282794979
"Annotator_542",0.468937547782077,0.456167521975224,0.113378483055113,0.372549019607843,0.23843137254902,0.952609209512121
"Annotator_543",0.419667124896913,0.427328567523728,0.0905662558818551,0.409090909090909,0.247357293868922,0.976020648236615
"Annotator_544",0.460093478966638,0.445821836546711,0.057280298114978,0.525,0.255769230769231,0.99819587904281
"Annotator_545",0.416008486760973,0.433962598367901,0.0963883386051102,0.431818181818182,0.251057082452431,0.986544630005564
"Annotator_546",0.42392176922266,0.42392176922266,0.101874977263398,0.34,0.228979591836735,0.92481870497303
"Annotator_547",0.43339529676526,0.43339529676526,0.0954195582458558,0.166666666666667,0.142276422764228,0.650022421648354
"Annotator_548",0.433870236523908,0.428445527116057,0.112839830217244,0.0909090909090909,0.0845665961945032,0.439496986921513
"Annotator_549",0.402338240111219,0.402338240111219,0.101118621621392,0.319148936170213,0.222016651248844,0.903453555206834
"Annotator_550",0.39129008330546,0.394951481668418,0.0939690457085883,0.520833333333333,0.254875886524823,0.998747297936168
"Annotator_551",0.375050017570469,0.375050017570469,0.1243441131968,0.361702127659574,0.235892691951896,0.944087018283779
"Annotator_552",0.441250654008355,0.460504388362709,0.0910141195623888,0.717391304347826,0.207246376811594,0.858981037042596
"Annotator_553",0.450029770148326,0.417170953969269,0.0835942971715519,0.5,0.255813953488372,1
"Annotator_554",0.464604890470652,0.456821559175723,0.100910036133742,0.365384615384615,0.236425339366516,0.947062243251533
"Annotator_555",0.384599813638745,0.384599813638745,0.124150341803203,0.645833333333333,0.233599290780142,0.937734293986804
"Annotator_556",0.422208749633235,0.42047111198988,0.116434898862478,0.173913043478261,0.146859903381643,0.66657835799492
"Annotator_557",0.39192261036466,0.406839461580804,0.121430628924654,0.557692307692308,0.251508295625943,0.990374836448575
"Annotator_558",0.386711504461142,0.389098953478211,0.117592706103563,0.217391304347826,0.173913043478261,0.755375412561429
"Annotator_559",0.437316667929903,0.422399816713758,0.122259998931672,0.346938775510204,0.231292517006803,0.931304368579376
"Annotator_560",0.447732297676462,0.413933148561882,0.101597620237193,0.717948717948718,0.207827260458839,0.858230792641141
"Annotator_561",0.407993023092431,0.415988150865146,0.0824444142240367,0.260869565217391,0.197101449275362,0.828055725379504
"Annotator_562",0.398860546024271,0.397560923276844,0.116675656280412,0.25531914893617,0.194264569842738,0.819600434619601
"Annotator_563",0.372450772075615,0.372450772075615,0.125284998345623,0.204081632653061,0.165816326530612,0.730016630145794
"Annotator_564",0.420456690049522,0.413323170128307,0.123364308254248,0.4375,0.251329787234043,0.988699408288497
"Annotator_565",0.441193033249823,0.440821596793904,0.111094886495329,0.363636363636364,0.236786469344609,0.94566030460064
"Annotator_566",0.464604890470652,0.456821559175723,0.100910036133742,0.266666666666667,0.2,0.836640741941167
"Annotator_567",0.402794532102723,0.405153153989801,0.0916305768989962,0.319148936170213,0.222016651248844,0.903453555206834
"Annotator_568",0.432605731612652,0.432605731612652,0.122364712009601,0.333333333333333,0.226950354609929,0.91829583405449
"Annotator_569",0.389323364869805,0.389323364869805,0.122709578682422,0.260869565217391,0.197101449275362,0.828055725379504
"Annotator_570",0.44714181194069,0.44714181194069,0.0969119532210997,0.155555555555556,0.134343434343434,0.623570208212797
"Annotator_190",0.500975679631467,0.497317434996962,0.0516211463146216,0.48936170212766,0.25531914893617,0.999673426004892
"Annotator_571",0.433870236523908,0.428445527116057,0.112839830217244,0.468085106382979,0.254394079555967,0.997059056903411
"Annotator_572",0.382000568143891,0.382000568143891,0.125175361588734,0.395833333333333,0.244237588652482,0.968461008760162
"Annotator_573",0.415733138818461,0.392383144933674,0.124721200383318,0.276595744680851,0.204440333024977,0.85077070405326
"Annotator_574",0.372450772075615,0.372450772075615,0.125284998345623,0.541666666666667,0.25354609929078,0.99498482818597
"Annotator_575",0.432175797698727,0.42742972679458,0.0784993444216517,0.159090909090909,0.136892177589852,0.632130278121971
"Annotator_576",0.421721194960779,0.419734009529619,0.107968625612036,0.479166666666667,0.254875886524823,0.998747297936168
"Annotator_577",0.448489917294558,0.442945092833536,0.0948869348323575,0.441860465116279,0.252491694352159,0.990224690219868
"Annotator_578",0.385465647317029,0.38307819829996,0.101843530361279,0.255813953488372,0.194905869324474,0.820363642957673
"Annotator_579",0.417010258643527,0.396668698019531,0.107165881045578,0.523809523809524,0.255516840882695,0.998363672593813
"Annotator_580",0.389323364869805,0.389323364869805,0.122709578682422,0.422222222222222,0.249494949494949,0.982474086838641
"Annotator_581",0.478332757878939,0.442328319398509,0.0534076207850923,0.333333333333333,0.227272727272727,0.91829583405449
"Annotator_582",0.430796051270406,0.43144586264412,0.0890967844002399,0.545454545454545,0.25369978858351,0.994030211476956
"Annotator_583",0.426072500039346,0.426072500039346,0.096992631561887,0.297872340425532,0.213691026827012,0.878674493217309
"Annotator_584",0.392397550123307,0.409350418828421,0.111188728613779,0.363636363636364,0.236786469344609,0.94566030460064
"Annotator_585",0.481991396014879,0.500844866783324,0.0493721357337131,0.521739130434783,0.255072463768116,0.998635964158572
"Annotator_586",0.383540420997659,0.402147497706752,0.114474094570385,0.382978723404255,0.241443108233117,0.960118662642292
"Annotator_587",0.425700186883953,0.432743798995498,0.0622977947664412,0.295454545454545,0.213002114164905,0.87566339232304
"Annotator_588",0.506174170621175,0.502794300904465,0.0471442350412177,0.547619047619048,0.253774680603949,0.993447238380203
"Annotator_589",0.426072500039346,0.426072500039346,0.096992631561887,0.851063829787234,0.129509713228492,0.607171654871303
"Annotator_590",0.402794532102723,0.405153153989801,0.0916305768989962,0.354166666666667,0.233599290780142,0.937734293986804
"Annotator_591",0.416598972496745,0.408815641201816,0.102578191941552,0.295454545454545,0.213002114164905,0.87566339232304
"Annotator_592",0.39192261036466,0.406839461580804,0.121430628924654,0.456521739130435,0.253623188405797,0.994538681650011
"Annotator_593",0.44714181194069,0.44714181194069,0.0969119532210997,0.186046511627907,0.155038759689922,0.693127415328288
"Annotator_594",0.449035775579108,0.42568578169432,0.0724622291706451,0.48,0.25469387755102,0.998845535995202
"Annotator_595",0.440345847338682,0.442295281459822,0.0891094879013771,0.395833333333333,0.244237588652482,0.968461008760162
"Annotator_43",0.408685690035059,0.408685690035059,0.0974433295382909,0.318181818181818,0.221987315010571,0.902393282794979
"Annotator_596",0.399726379702555,0.392842407569144,0.0977237318726286,0.466666666666667,0.254545454545455,0.996791631981637
"Annotator_597",0.372450772075615,0.372450772075615,0.125284998345623,0.473684210526316,0.256045519203414,0.9980008838723
"Annotator_598",0.442572779678144,0.429393566105354,0.0632834668679592,0.6,0.245454545454545,0.970950594454669
"Annotator_172",0.478275137120407,0.462708474530549,0.0960498784387141,0.48936170212766,0.25531914893617,0.999673426004892
"Annotator_333",0.454079747600302,0.407281029818884,0.0934954507838383,0.390243902439024,0.24390243902439,0.964956766950569
"Annotator_599",0.382000568143891,0.382000568143891,0.125175361588734,0.354166666666667,0.233599290780142,0.937734293986804
"Annotator_600",0.432605731612652,0.432605731612652,0.122364712009601,0.333333333333333,0.226950354609929,0.91829583405449
"Annotator_601",0.389323364869805,0.389323364869805,0.122709578682422,0.441860465116279,0.252491694352159,0.990224690219868
"Annotator_602",0.40704917642847,0.406149817266952,0.102490467927541,0.418604651162791,0.249169435215947,0.98079836469443
"Annotator_603",0.500975679631467,0.497317434996962,0.0516211463146216,0.468085106382979,0.254394079555967,0.997059056903411
"Annotator_604",0.442945092833536,0.442945092833536,0.0953649149380326,0.297872340425532,0.213691026827012,0.878674493217309
"Annotator_605",0.36900434066962,0.379796105225341,0.107470644426865,0.581395348837209,0.249169435215947,0.98079836469443
"Annotator_606",0.432650737457374,0.432743798995498,0.0655492527116091,0.214285714285714,0.172473867595819,0.74959525725948
"Annotator_607",0.390699597569688,0.399135893966783,0.0961321703952444,0.377777777777778,0.24040404040404,0.956457404799259
"Annotator_608",0.42392176922266,0.42392176922266,0.101874977263398,0.829787234042553,0.144310823311748,0.658191265813219
"Annotator_609",0.413923458476216,0.418260341614426,0.090201742382537,0.127659574468085,0.113783533765032,0.550984443301715
"Annotator_610",0.426072500039346,0.426072500039346,0.096992631561887,0.238095238095238,0.185830429732869,0.791858352567484
"Annotator_611",0.398873160938081,0.398873160938081,0.122851735689277,0.478260869565217,0.255072463768116,0.998635964158572
"Annotator_612",0.422208749633235,0.42047111198988,0.116434898862478,0.386363636363636,0.242600422832981,0.962412735462992
"Annotator_613",0.414038699993281,0.439169623205338,0.059941423368007,0.409090909090909,0.247357293868922,0.976020648236615
"Annotator_614",0.398731939736938,0.406481739346525,0.113921225093287,0.465116279069767,0.254706533776301,0.996485989886783
"Annotator_615",0.41652270397107,0.41652270397107,0.0968437809407267,0.133333333333333,0.118181818181818,0.566509506552905
"Annotator_616",0.492330757235763,0.479122716532983,0.0733202469658329,0.355555555555556,0.234343434343434,0.938932010580795
"Annotator_617",0.398873160938081,0.398873160938081,0.122851735689277,0.212765957446809,0.17113783533765,0.746736607483068
"Annotator_618",0.433471565290936,0.433471565290936,0.101992206776162,0.914893617021277,0.0795559666975023,0.419921097375718
"Annotator_619",0.393244736034448,0.413586296658444,0.0916492099319909,0.478260869565217,0.255072463768116,0.998635964158572
"Annotator_620",0.434775043193581,0.420296206873365,0.0743351583424709,0.837209302325581,0.13953488372093,0.640944184787529
"Annotator_621",0.41652270397107,0.41652270397107,0.0968437809407267,0.577777777777778,0.249494949494949,0.982474086838641
"Annotator_622",0.51572396668945,0.500406851887396,0.0471392467263897,0.761904761904762,0.185830429732869,0.791858352567484
"Annotator_623",0.361206604185058,0.388864654078064,0.0893994354723533,0.224489795918367,0.177721088435374,0.768281409097524
"Annotator_624",0.406658282508834,0.39724479704903,0.106606752021024,0.456521739130435,0.253623188405797,0.994538681650011
"Annotator_625",0.389323364869805,0.389323364869805,0.122709578682422,0.340425531914894,0.229417206290472,0.925225327805443
"Annotator_626",0.389483916691653,0.386711504461142,0.118300907723642,0.28,0.205714285714286,0.855450810560131
"Annotator_627",0.39965011117688,0.406812458228087,0.0921326378222682,0.224489795918367,0.177721088435374,0.768281409097524
"Annotator_628",0.426072500039346,0.426072500039346,0.096992631561887,0.173913043478261,0.146859903381643,0.66657835799492
"Annotator_629",0.391075424453518,0.409000708930455,0.115271716542152,0.54,0.253469387755102,0.995378438820226
"Annotator_630",0.378066582065439,0.385849913360368,0.0926112432041455,0.666666666666667,0.226950354609929,0.91829583405449
